lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,R2b_std,R1b_std,k_std,f_std,sigma_std,R2b,R1b,k,f,sigma,Z_tilde.1,Z_tilde.2,Z_tilde.3,Z_tilde.4,Z_tilde.5,Z_tilde.6,Z_tilde.7,Z_tilde.8,Z_tilde.9,Z_tilde.10,Z_tilde.11,Z_tilde.12,Z_tilde.13,Z_tilde.14,Z_tilde.15,Z_tilde.16,Z_tilde.17,Z_tilde.18,Z_tilde.19,Z_tilde.20,Z_tilde.21,Z_tilde.22,Z_tilde.23,Z_tilde.24,Z_tilde.25,Z_tilde.26,Z_tilde.27,Z_tilde.28,Z_tilde.29,Z_tilde.30,Z_tilde.31,Z_tilde.32,Z_tilde.33,Z_tilde.34,Z_tilde.35,Z_tilde.36,Z_tilde.37,Z_tilde.38,Z_tilde.39,Z_tilde.40,Z_tilde.41,Z_tilde.42,Z_tilde.43,Z_tilde.44,Z_tilde.45,Z_tilde.46,Z_tilde.47,Z_tilde.48,Z_tilde.49,Z_tilde.50,Z_tilde.51,Z_tilde.52,Z_rep.1,Z_rep.2,Z_rep.3,Z_rep.4,Z_rep.5,Z_rep.6,Z_rep.7,Z_rep.8,Z_rep.9,Z_rep.10,Z_rep.11,Z_rep.12,Z_rep.13,Z_rep.14,Z_rep.15,Z_rep.16,Z_rep.17,Z_rep.18,Z_rep.19,Z_rep.20,Z_rep.21,Z_rep.22,Z_rep.23,Z_rep.24,Z_rep.25,Z_rep.26,Z_rep.27,Z_rep.28,Z_rep.29,Z_rep.30,Z_rep.31,Z_rep.32,Z_rep.33,Z_rep.34,Z_rep.35,Z_rep.36,Z_rep.37,Z_rep.38,Z_rep.39,Z_rep.40,Z_rep.41,Z_rep.42,Z_rep.43,Z_rep.44,Z_rep.45,Z_rep.46,Z_rep.47,Z_rep.48,Z_rep.49,Z_rep.50,Z_rep.51,Z_rep.52
# Adaptation terminated
# Step size = 0.292033
# Diagonal elements of inverse mass matrix:
# 1.21565, 0.66338, 1.7448, 1.83946, 0.0129309
156.861,0.993257,0.292033,3,15,0,-155.829,0.151169,1.88335,0.214976,0.00870634,0.579029,27755.8,9.41673,171.498,0.0150435,0.0289514,0.997713,0.996592,0.994304,0.992105,0.9882,0.98572,0.982309,0.977424,0.970048,0.958119,0.936915,0.893788,0.853601,0.786853,0.668783,0.457701,0.166132,0.000325741,0.165945,0.456678,0.666679,0.783698,0.849392,0.888477,0.929115,0.947215,0.955046,0.956725,0.953307,0.949526,0.944084,0.936655,0.926846,0.914297,0.898926,0.881435,0.864011,0.850626,0.845759,0.847963,0.851478,0.865742,0.884097,0.902583,0.919029,0.932753,0.943862,0.952753,0.95986,0.979669,0.987782,0.99181,0.999787,0.991093,0.99574,0.969749,0.939077,0.958718,0.946506,0.982849,0.985743,0.979792,0.95377,0.912518,0.859505,0.756304,0.689679,0.408186,0.223769,0.0239256,0.18011,0.458142,0.659008,0.784204,0.825099,0.8992,0.954261,0.963046,0.949188,0.921244,0.951658,0.908639,0.92062,0.937039,0.913285,0.871112,0.930297,0.91291,0.887661,0.851868,0.847876,0.857527,0.877305,0.847139,0.89237,0.948746,0.880098,0.897038,0.935319,0.978354,0.922573,0.955288,0.953704,0.983971
158.232,0.993896,0.292033,3,7,0,-152.854,0.285109,0.748724,0.100851,0.358411,0.549227,28425.5,3.74362,160.085,0.0167921,0.0274613,0.997583,0.996418,0.994059,0.991807,0.987827,0.985308,0.981851,0.976909,0.969462,0.957439,0.936102,0.892764,0.852413,0.785433,0.667034,0.455648,0.164847,0.000323,0.164663,0.454535,0.664669,0.781834,0.847573,0.886628,0.927052,0.944777,0.952059,0.952968,0.948479,0.944024,0.937808,0.929515,0.918792,0.905365,0.889305,0.8715,0.85423,0.841269,0.836626,0.838735,0.842103,0.855929,0.874119,0.892913,0.910047,0.924651,0.936679,0.946438,0.954327,0.976698,0.986005,0.990645,0.963253,0.977306,0.976163,0.962044,0.974843,0.993538,0.987331,0.948763,0.991725,0.962883,0.950043,0.908932,0.837564,0.77509,0.70016,0.448089,0.145127,0.0308322,0.182761,0.379726,0.663619,0.796743,0.82087,0.890669,0.896436,0.968414,0.944484,0.93684,0.940179,0.970863,0.909275,0.935362,0.888285,0.943764,0.891784,0.904093,0.900462,0.808105,0.885142,0.81963,0.825857,0.859392,0.847805,0.940208,0.892084,0.984592,0.923833,0.867773,0.903836,0.935195,0.986128,0.979609
159.8,1,0.292033,3,7,0,-157.745,0.658583,1.34762,0.29039,0.0488834,0.595532,30292.9,6.7381,179.039,0.0152444,0.0297766,0.997623,0.996472,0.994136,0.991901,0.987946,0.98544,0.981999,0.977077,0.969656,0.957669,0.936384,0.893135,0.852857,0.785985,0.667753,0.456564,0.16547,0.000324487,0.165279,0.455464,0.665453,0.782509,0.8482,0.887245,0.92772,0.945561,0.953027,0.954209,0.95013,0.945953,0.940082,0.932216,0.922018,0.909226,0.893903,0.876894,0.860378,0.847977,0.843546,0.845583,0.848821,0.862095,0.879535,0.897536,0.913932,0.9279,0.939401,0.94873,0.95627,0.977657,0.986561,0.991004,0.986048,0.975527,0.975967,0.957073,0.981069,0.941074,0.943965,0.968693,0.984983,0.970352,0.901812,0.92189,0.909608,0.802419,0.666441,0.498666,0.144304,0.0201,0.112938,0.46071,0.634253,0.822218,0.868674,0.868061,0.942038,0.939492,0.913193,0.946926,0.975903,0.896665,0.939835,0.917227,0.926459,0.927556,0.882819,0.82805,0.82969,0.885093,0.820724,0.805996,0.841486,0.858765,0.848128,0.880307,0.918946,0.86562,0.867853,0.918452,0.962706,0.995756,0.976684,0.974539
159.644,0.979673,0.292033,3,7,0,-158.478,1.00656,0.74075,0.225462,0.0671828,0.618645,32032.8,3.70375,172.546,0.0153359,0.0309322,0.997555,0.996381,0.994008,0.991744,0.98775,0.985223,0.981757,0.976804,0.969343,0.957303,0.935942,0.892568,0.852191,0.78518,0.666752,0.455395,0.164755,0.000322736,0.164573,0.454283,0.664368,0.781533,0.847274,0.886325,0.926729,0.944426,0.951685,0.952602,0.94822,0.943901,0.937924,0.930035,0.919971,0.907579,0.893052,0.877308,0.86239,0.85143,0.847593,0.849404,0.852266,0.864091,0.879926,0.896656,0.912254,0.92582,0.937188,0.946543,0.954193,0.976319,0.98571,0.99043,0.966183,0.930233,0.965838,0.922728,0.969699,0.988287,0.9271,0.945739,0.985453,0.926572,0.995758,0.867229,0.820164,0.771904,0.644928,0.401184,0.152304,0.0546056,0.159425,0.388296,0.659446,0.746683,0.799744,0.870377,0.95412,0.938184,0.965924,0.914013,0.968179,0.933234,0.953221,0.945667,0.953922,0.879037,0.974277,0.919713,0.884,0.83477,0.844179,0.815332,0.861783,0.837586,0.872065,0.861111,0.874274,0.959259,0.947631,0.988167,0.980058,0.923968,0.968546,0.973707
157.902,0.91445,0.292033,3,15,0,-155.986,1.1002,1.32675,0.418396,0.00700683,0.589287,32501,6.63376,191.84,0.015035,0.0294644,0.997575,0.996408,0.994048,0.991795,0.987816,0.985298,0.981844,0.976906,0.969467,0.957458,0.936148,0.892869,0.852574,0.785688,0.667452,0.456306,0.165364,0.000324511,0.165163,0.455149,0.665027,0.782021,0.84766,0.886653,0.927007,0.944695,0.951962,0.952887,0.94848,0.944116,0.938053,0.930008,0.919679,0.90686,0.891688,0.875069,0.859148,0.847334,0.843156,0.845097,0.848177,0.860863,0.877707,0.895316,0.911559,0.925553,0.937184,0.946692,0.954425,0.976584,0.985901,0.990566,0.98131,0.946094,0.984109,0.938394,0.997354,0.972228,0.976359,0.971929,0.947593,0.941597,0.921946,0.838997,0.825191,0.776028,0.718062,0.473217,0.189111,0.0189313,0.0953545,0.510293,0.705473,0.77123,0.873711,0.92754,0.910849,0.982447,0.947749,0.934862,0.935989,0.93199,0.907429,0.943944,0.92245,0.905003,0.890198,0.887492,0.843203,0.831375,0.797222,0.840357,0.823537,0.851647,0.82964,0.88987,0.917656,0.93414,0.941805,0.975698,0.976993,0.956067,0.994916,0.956653
157.687,0.977962,0.292033,3,7,0,-155.356,0.556472,1.15244,0.218113,0.00618674,0.621278,29782.4,5.76218,171.811,0.0150309,0.0310639,0.997642,0.996496,0.994168,0.991938,0.98799,0.985486,0.982048,0.977127,0.969707,0.957716,0.936421,0.893141,0.852832,0.785908,0.667589,0.456291,0.165269,0.000323779,0.165088,0.455236,0.665369,0.782543,0.848316,0.887423,0.927999,0.945941,0.95353,0.954879,0.951042,0.947029,0.941361,0.933749,0.923866,0.911462,0.896601,0.880106,0.864096,0.852081,0.847797,0.849779,0.852924,0.865813,0.882748,0.900234,0.916169,0.929749,0.940935,0.950013,0.957351,0.978181,0.986862,0.991197,0.98247,0.963402,0.992344,0.968984,0.960899,0.984757,0.965175,0.930371,0.943085,0.927714,0.882553,0.951595,0.874381,0.729344,0.665003,0.472723,0.192626,0.0124304,0.162744,0.483838,0.643346,0.748543,0.881118,0.921516,0.913172,0.980061,0.956241,0.909308,0.932196,0.973481,0.895351,0.900179,0.951127,0.915298,0.863977,0.856937,0.79783,0.819561,0.841553,0.900544,0.847006,0.898077,0.898109,0.964659,0.938064,0.971366,0.931508,0.965024,0.98557,0.944009,0.99452,0.9855
158.744,0.963393,0.292033,3,15,0,-156.254,1.54156,1.58409,0.231029,0.301648,0.520661,34707.8,7.92046,173.103,0.0165082,0.0260331,0.997452,0.996248,0.993829,0.991535,0.987507,0.984965,0.981486,0.976524,0.969063,0.95704,0.935739,0.892532,0.852329,0.785608,0.667656,0.456869,0.165809,0.000325571,0.1656,0.455632,0.665004,0.781543,0.846838,0.885556,0.925442,0.942662,0.94939,0.949661,0.944472,0.939686,0.933212,0.924821,0.914304,0.90159,0.88698,0.871478,0.857094,0.846711,0.843125,0.844835,0.847535,0.858771,0.874061,0.890538,0.906208,0.920086,0.931898,0.941745,0.949882,0.973843,0.984192,0.989424,0.981124,0.976897,0.982618,0.982821,0.974408,0.95992,0.948226,0.960321,0.960512,0.961504,0.944156,0.933408,0.881915,0.756378,0.656887,0.481386,0.173606,0.0234634,0.190844,0.469181,0.636006,0.796295,0.8216,0.916094,0.932885,0.912183,0.945996,0.937034,0.968323,0.941371,0.922807,0.864956,0.903268,0.906386,0.873174,0.849393,0.800527,0.858343,0.813943,0.843444,0.835727,0.865145,0.892701,0.883364,0.938923,0.916214,0.934293,0.963848,0.924056,0.980055,0.973489,0.981564
158.945,0.763071,0.292033,3,15,0,-155.741,0.364739,1.42506,0.0550727,0.142022,0.523432,28823.7,7.12531,155.507,0.0157101,0.0261716,0.997647,0.996504,0.994181,0.991956,0.988016,0.985518,0.982086,0.977175,0.96977,0.957802,0.936549,0.893351,0.853113,0.7863,0.668144,0.456995,0.1657,0.000324557,0.165523,0.455963,0.66596,0.782977,0.848643,0.887682,0.928186,0.946101,0.95369,0.955061,0.951277,0.947308,0.941703,0.934178,0.92442,0.912188,0.897561,0.881362,0.865674,0.853925,0.849746,0.851687,0.854763,0.867379,0.883987,0.901174,0.916872,0.930276,0.941335,0.950322,0.957595,0.978276,0.986911,0.991228,0.981101,0.987091,0.998971,0.992374,0.982197,0.954601,0.97064,0.98528,0.987098,0.935666,0.852012,0.900957,0.838093,0.781054,0.635349,0.442106,0.159474,0.0186065,0.174627,0.442356,0.660978,0.774335,0.845124,0.872859,0.899756,0.942983,0.944836,0.942023,0.946344,0.986101,0.944679,0.913284,0.945121,0.891504,0.897542,0.873951,0.890475,0.803906,0.857812,0.857,0.88497,0.839927,0.900882,0.849416,0.895807,0.924723,0.905429,0.916512,0.98622,0.952686,0.999461,0.956095
158.096,0.954967,0.292033,2,3,0,-156.856,0.277198,2.00605,0.0527825,0.133356,0.508775,28386,10.0303,155.278,0.0156668,0.0254387,0.997679,0.996548,0.994244,0.992035,0.988118,0.985632,0.982216,0.977326,0.969949,0.958022,0.936833,0.893751,0.853611,0.786945,0.669007,0.458073,0.166387,0.000326119,0.166204,0.457053,0.666874,0.783714,0.849275,0.888259,0.928739,0.9467,0.954382,0.955897,0.952311,0.948461,0.942984,0.935589,0.925944,0.913778,0.899127,0.882772,0.866806,0.854765,0.850457,0.852447,0.855605,0.868516,0.885403,0.902744,0.918466,0.931802,0.942745,0.951599,0.958739,0.978925,0.987307,0.991491,0.991517,0.967715,0.995764,0.991755,0.90565,0.957688,0.948151,0.991539,0.965574,0.956838,0.917987,0.903153,0.854144,0.806228,0.675599,0.498703,0.164671,0.00513234,0.203145,0.420745,0.602813,0.791412,0.834248,0.864002,0.943096,0.923026,0.996156,0.924111,0.932956,0.939334,0.938905,0.955403,0.928483,0.943829,0.899504,0.880757,0.866752,0.893517,0.870279,0.850825,0.849702,0.826603,0.881599,0.928556,0.958836,0.901503,0.903094,0.956183,0.957622,0.993447,0.975791,0.998386
159.3,0.999398,0.292033,4,15,0,-157.557,0.3909,1.39131,0.322106,0.113417,0.545744,28954.5,6.95657,182.211,0.0155671,0.0272872,0.997643,0.996498,0.994172,0.991944,0.988,0.985498,0.982063,0.977148,0.969735,0.957757,0.936484,0.89325,0.852981,0.786119,0.667894,0.456693,0.165532,0.000324789,0.165334,0.45558,0.665593,0.782665,0.848371,0.887432,0.927942,0.945822,0.953327,0.95454,0.950449,0.946225,0.940254,0.932196,0.921656,0.908291,0.89207,0.87379,0.855756,0.842019,0.837042,0.839284,0.842868,0.857483,0.876445,0.89572,0.913018,0.92756,0.939403,0.948925,0.956565,0.97798,0.986789,0.991164,0.994215,0.972833,0.993106,0.969395,0.934846,0.994079,0.996357,0.986333,0.961857,0.954226,0.936031,0.834462,0.816907,0.76875,0.643801,0.439031,0.172754,0.017356,0.140229,0.455322,0.667356,0.794651,0.822887,0.912985,0.944924,0.976794,0.942254,0.995043,0.963848,0.939327,0.926061,0.91559,0.955891,0.926227,0.919319,0.859504,0.863246,0.882185,0.806777,0.83309,0.872867,0.858373,0.876662,0.913011,0.915343,0.966647,0.97965,0.942841,0.924442,0.995239,0.98306,0.974476
156.375,0.971997,0.292033,3,7,0,-155.796,0.198522,0.787276,0.0163692,0.127914,0.687685,27992.6,3.93638,151.637,0.0156396,0.0343842,0.997651,0.996508,0.994183,0.991955,0.988008,0.985504,0.982065,0.977143,0.969718,0.957718,0.936405,0.893086,0.852737,0.785747,0.667318,0.455866,0.164943,0.000322685,0.164777,0.454863,0.665175,0.782476,0.848329,0.887491,0.928145,0.946154,0.953819,0.955268,0.951574,0.947658,0.94211,0.934649,0.924956,0.912787,0.898211,0.88204,0.866353,0.85459,0.850401,0.852346,0.855428,0.868061,0.884669,0.90183,0.917481,0.930826,0.941824,0.950752,0.957972,0.978478,0.987031,0.991306,0.974391,0.959622,0.989073,0.954756,0.998845,0.949052,0.972801,0.993094,0.954161,0.936934,0.93802,0.881749,0.784108,0.835004,0.632466,0.485542,0.0828465,0.0154749,0.131313,0.547523,0.694999,0.779986,0.829957,0.860354,0.910969,0.963804,0.963051,0.971291,0.975419,0.920865,0.947673,0.888034,0.906886,0.944682,0.828219,0.851333,0.917445,0.87898,0.774221,0.910332,0.855461,0.882425,0.871005,0.920424,0.968935,0.918614,0.950997,0.927312,0.957807,0.874935,0.985291,0.978525
157.4,0.974425,0.292033,3,7,0,-151.797,0.266499,1.07235,0.0117189,0.303777,0.646789,28332.5,5.36175,151.172,0.0165189,0.0323394,0.997612,0.996457,0.994115,0.991876,0.987916,0.985406,0.981962,0.977036,0.969611,0.957618,0.936327,0.89307,0.852786,0.785905,0.667651,0.456402,0.165316,0.000323771,0.165138,0.455339,0.665388,0.782453,0.848134,0.887166,0.92761,0.945417,0.952844,0.95398,0.949852,0.945653,0.939768,0.931904,0.921739,0.909031,0.893873,0.877124,0.86094,0.848841,0.844533,0.846518,0.849674,0.862637,0.879738,0.897474,0.913703,0.927585,0.939052,0.94838,0.955934,0.977438,0.986422,0.99091,0.895308,0.989644,0.998187,0.981214,0.984022,0.966448,0.993808,0.995365,0.935859,0.940516,0.980389,0.862819,0.893747,0.798291,0.674193,0.375283,0.163207,0.00904873,0.178352,0.505104,0.698609,0.830114,0.908632,0.910214,0.925755,0.915144,0.92888,0.977872,0.932151,0.990342,0.924383,0.933591,0.905436,0.957938,0.840814,0.902401,0.842943,0.828793,0.864883,0.858697,0.816845,0.821994,0.871301,0.860966,0.871951,0.91793,0.946483,0.914669,0.90562,0.987744,0.976464,0.99655
157.517,0.995729,0.292033,3,7,0,-156.417,0.880231,0.808011,0.00990395,0.230109,0.661656,31401.2,4.04005,150.99,0.0161505,0.0330828,0.997536,0.996357,0.993976,0.991707,0.987708,0.985178,0.981711,0.976757,0.969299,0.957265,0.93592,0.892589,0.852254,0.78531,0.666984,0.455719,0.164947,0.000322865,0.164774,0.454633,0.664617,0.781656,0.847302,0.886283,0.926589,0.94421,0.951404,0.952267,0.947863,0.943562,0.937644,0.92988,0.920045,0.908037,0.894097,0.879153,0.865149,0.854963,0.851432,0.853125,0.85579,0.866833,0.881746,0.89767,0.912676,0.925855,0.93699,0.946218,0.953805,0.975968,0.985468,0.990261,0.95494,0.98423,0.987891,0.980305,0.999995,0.985172,0.951722,0.970849,0.987611,0.9334,0.920815,0.858105,0.816123,0.789267,0.658699,0.462396,0.193954,0.065033,0.182741,0.455408,0.662758,0.764523,0.900432,0.8361,0.939364,0.918999,0.925008,0.941818,0.891081,0.964665,0.939365,0.930107,0.912905,0.926812,0.902145,0.832326,0.853678,0.844376,0.83644,0.846733,0.798043,0.848457,0.85861,0.862968,0.942996,0.948012,0.946435,0.956128,0.961097,0.968337,0.963398,0.938912
157.413,0.874648,0.292033,3,15,0,-152.91,0.416164,3.1383,0.0585435,0.134729,0.550709,29080.8,15.6915,155.854,0.0156736,0.0275354,0.997697,0.996573,0.994285,0.992088,0.988194,0.985722,0.982325,0.977462,0.970123,0.958258,0.937175,0.8943,0.854343,0.787962,0.670458,0.459986,0.167646,0.000329055,0.167449,0.458956,0.668333,0.784758,0.850051,0.888869,0.929181,0.947082,0.954762,0.956322,0.952831,0.949055,0.943675,0.936405,0.926922,0.914961,0.90056,0.884492,0.868812,0.856991,0.852768,0.854727,0.857831,0.870519,0.887117,0.904169,0.919635,0.93276,0.943535,0.952255,0.95929,0.979191,0.987462,0.991592,0.978973,0.998212,0.99123,0.97889,0.966876,0.943921,0.986508,0.9824,0.924455,0.926349,0.931815,0.880932,0.87687,0.707491,0.657759,0.45163,0.131805,0.0109951,0.162695,0.485147,0.693166,0.7284,0.865951,0.909957,0.951845,0.917021,0.947389,0.991682,0.940903,0.928782,0.960794,0.920479,0.919304,0.933725,0.898111,0.890815,0.882577,0.853965,0.857098,0.887606,0.854685,0.892411,0.909496,0.902643,0.923805,0.90165,0.91251,0.911798,0.959294,0.965082,0.974458,0.988511
157.544,0.980508,0.292033,3,7,0,-154.857,0.136281,0.565808,0.252858,0.120627,0.539522,27681.4,2.82904,175.286,0.0156031,0.0269761,0.997649,0.996505,0.994178,0.991946,0.987994,0.985486,0.982042,0.977111,0.969674,0.957655,0.936306,0.892915,0.852502,0.785412,0.666832,0.455235,0.164551,0.000322349,0.16437,0.454161,0.664587,0.78203,0.84798,0.887202,0.927908,0.945912,0.953519,0.954832,0.950851,0.946686,0.940772,0.932764,0.922255,0.908881,0.892583,0.874133,0.855848,0.841862,0.836778,0.83906,0.842711,0.857576,0.876793,0.896242,0.913621,0.928177,0.939994,0.949472,0.957063,0.978267,0.986963,0.991279,0.956307,0.982113,0.998176,0.983982,0.999803,0.937903,0.96994,0.984117,0.949329,0.965273,0.92425,0.876381,0.797858,0.802167,0.682146,0.482937,0.210446,0.0142396,0.227193,0.435396,0.623865,0.805033,0.916927,0.885406,0.893989,0.96192,0.960632,0.959348,0.936246,0.91536,0.961977,0.942141,0.920505,0.927825,0.891663,0.916995,0.840528,0.808375,0.862724,0.843803,0.76685,0.846103,0.888512,0.897976,0.936609,0.929175,0.94726,0.938005,0.961634,0.999963,0.94561,0.976599
157.994,0.92807,0.292033,4,15,0,-155.222,0.228009,1.98198,0.0330373,0.316351,0.648501,28140,9.90991,153.304,0.0165818,0.032425,0.997646,0.996504,0.994184,0.991963,0.988032,0.98554,0.982117,0.97722,0.969835,0.957904,0.936714,0.893647,0.853527,0.786898,0.669021,0.45816,0.166455,0.000326469,0.166263,0.457091,0.666786,0.783513,0.848984,0.887892,0.928234,0.94604,0.953525,0.954768,0.950787,0.946671,0.940867,0.933067,0.922923,0.910155,0.894799,0.877679,0.860979,0.848389,0.843874,0.845938,0.849225,0.86268,0.880298,0.898404,0.914828,0.928766,0.940207,0.949464,0.956931,0.978037,0.986795,0.99116,0.943442,0.905379,0.979018,0.965762,0.962695,0.990453,0.982248,0.948482,0.959237,0.934574,0.916241,0.905248,0.830011,0.812787,0.668223,0.485302,0.147332,0.0188291,0.117787,0.433309,0.684403,0.733517,0.831273,0.856902,0.89813,0.98453,0.974801,0.931329,0.934777,0.949686,0.91892,0.913259,0.939118,0.887363,0.839778,0.861049,0.811437,0.819359,0.789817,0.779717,0.891452,0.829953,0.899224,0.985135,0.883523,0.958354,0.928858,0.948449,0.960998,0.933104,0.994544,0.989835
159.845,0.969333,0.292033,4,15,0,-156.67,1.53949,1.21696,0.19976,0.15005,0.635804,34697.5,6.08478,169.976,0.0157503,0.0317902,0.997481,0.996285,0.993879,0.991592,0.987571,0.985033,0.981555,0.976592,0.969126,0.95709,0.935757,0.892471,0.85219,0.785344,0.667192,0.456179,0.165336,0.000324171,0.165143,0.455007,0.664659,0.781448,0.846918,0.885766,0.925849,0.943252,0.950194,0.950748,0.945967,0.941455,0.935322,0.927356,0.917366,0.905296,0.891445,0.876777,0.863195,0.853416,0.850058,0.851687,0.854243,0.864879,0.879368,0.895013,0.909927,0.923163,0.934451,0.943876,0.951676,0.974706,0.984685,0.989739,0.993248,0.977618,0.970812,0.992669,0.909908,0.964452,0.933886,0.935226,0.93134,0.899249,0.958404,0.899176,0.89211,0.796867,0.706495,0.440336,0.149987,0.000717238,0.216481,0.49012,0.635372,0.76262,0.816619,0.905595,0.960265,0.9346,0.92263,0.938146,0.927862,0.906529,0.944139,0.909869,0.834145,0.935585,0.927273,0.89587,0.85688,0.859964,0.852285,0.7996,0.848813,0.875091,0.9106,0.830149,0.895757,0.892691,0.982013,0.964029,0.928888,0.997221,0.973789,0.94981
157.227,0.961147,0.292033,4,15,0,-156.182,0.354884,1.50115,0.0195831,0.0358683,0.561718,28774.4,7.50576,151.958,0.0151793,0.0280859,0.997676,0.996542,0.994234,0.99202,0.988094,0.985602,0.982178,0.977277,0.969881,0.957925,0.936684,0.893499,0.853267,0.786458,0.668301,0.457139,0.165777,0.000324503,0.165607,0.456154,0.666212,0.783275,0.848982,0.888062,0.928659,0.946694,0.954445,0.956051,0.952614,0.948882,0.943574,0.936422,0.927131,0.915478,0.901544,0.886121,0.871198,0.860037,0.856082,0.857941,0.860877,0.872907,0.88875,0.905161,0.920166,0.932992,0.943583,0.952197,0.959172,0.979037,0.987348,0.991508,0.918723,0.984735,0.968726,0.996151,0.980124,0.9738,0.986327,0.975168,0.951827,0.966608,0.980289,0.902903,0.898341,0.772148,0.689682,0.470942,0.198219,0.0139875,0.217397,0.415987,0.643204,0.808121,0.81317,0.83924,0.900547,0.891689,0.926066,0.934559,0.970065,0.976053,0.999435,0.888889,0.899989,0.919742,0.92607,0.89386,0.872351,0.875897,0.810889,0.811569,0.876763,0.854756,0.876654,0.884334,0.91574,0.996391,0.923005,0.99503,0.922233,0.989984,0.958767,0.99973
154.122,0.870222,0.292033,3,11,0,-150.005,1.95537,0.0651898,0.404369,0.339766,0.660197,36776.9,0.325949,190.437,0.0166988,0.0330099,0.997318,0.996067,0.993572,0.991218,0.987102,0.984514,0.980977,0.97594,0.968381,0.95622,0.934706,0.891127,0.850617,0.783442,0.664833,0.453444,0.163688,0.000321235,0.16348,0.452098,0.661895,0.778913,0.844487,0.883333,0.923197,0.940163,0.946447,0.946066,0.939976,0.934631,0.927525,0.918443,0.907202,0.893788,0.878583,0.862677,0.848116,0.837723,0.834158,0.835859,0.838546,0.849791,0.865257,0.88214,0.89841,0.912995,0.925539,0.936088,0.944868,0.971046,0.982488,0.988294,0.951658,0.982404,0.969549,0.97506,0.986043,0.971885,0.969793,0.982971,0.991506,0.960003,0.924495,0.948592,0.886732,0.719047,0.746458,0.457782,0.202386,0.010102,0.161438,0.401979,0.655913,0.806345,0.820158,0.836232,0.95025,0.948564,0.885422,0.920299,0.87396,0.98578,0.90041,0.905044,0.923449,0.86828,0.842353,0.868813,0.866733,0.837532,0.776137,0.772147,0.802796,0.806777,0.893447,0.903687,0.826554,0.909828,0.900913,0.993165,0.97191,0.941827,0.976133,0.949765
155.188,0.864653,0.292033,3,7,0,-151.455,0.201561,0.0460252,0.086122,0.111829,0.661261,28007.8,0.230126,158.612,0.0155591,0.033063,0.997627,0.996475,0.994133,0.991891,0.987921,0.985404,0.981948,0.977002,0.969543,0.957492,0.936091,0.892606,0.852112,0.784901,0.666138,0.454346,0.163966,0.000320588,0.163805,0.453324,0.663942,0.781546,0.847592,0.886869,0.927622,0.945635,0.953241,0.954569,0.950668,0.946601,0.940862,0.933153,0.923144,0.910574,0.895505,0.878769,0.862513,0.850306,0.845947,0.847955,0.851146,0.864224,0.881405,0.899135,0.915283,0.929034,0.940354,0.949536,0.956955,0.977994,0.986754,0.991127,0.956578,0.999696,0.992637,0.94979,0.985361,0.990508,0.957397,0.972852,0.99243,0.964374,0.934907,0.882645,0.79663,0.802146,0.613596,0.42414,0.13183,0.0569884,0.146438,0.474684,0.651659,0.775788,0.891202,0.877492,0.914347,0.984125,0.939974,0.922774,0.976175,0.935648,0.98565,0.929677,0.921747,0.944617,0.910851,0.866266,0.863973,0.88989,0.814331,0.846492,0.865855,0.792454,0.878003,0.926691,0.895848,0.940594,0.937558,0.925246,0.989882,0.966334,0.96643,0.998435
155.058,0.961649,0.292033,3,7,0,-152.86,1.68604,0.0535034,0.10098,0.419354,0.64607,35430.2,0.267517,160.098,0.0170968,0.0323035,0.997336,0.996091,0.993605,0.99126,0.987154,0.984572,0.981042,0.976014,0.968466,0.95632,0.93483,0.891291,0.850811,0.783679,0.665123,0.453743,0.163821,0.000320842,0.163637,0.452496,0.662339,0.779338,0.844897,0.883741,0.923641,0.94069,0.947116,0.94697,0.94127,0.936216,0.929498,0.920931,0.910376,0.897855,0.883766,0.869149,0.85588,0.846484,0.843296,0.844854,0.847299,0.85754,0.871707,0.887295,0.902444,0.916132,0.927987,0.938018,0.946409,0.971656,0.982801,0.988483,0.925287,0.984349,0.987854,0.96029,0.952846,0.982728,0.952273,0.949691,0.950939,0.990074,0.962339,0.905498,0.828077,0.766302,0.65289,0.451821,0.161208,0.0550438,0.137779,0.479998,0.724754,0.78214,0.80433,0.879915,0.903273,0.972295,0.919031,0.953258,0.962314,0.912708,0.84734,0.910037,0.931006,0.824745,0.80927,0.892061,0.818558,0.864987,0.815743,0.891307,0.864131,0.879759,0.863956,0.869699,0.920441,0.927643,0.921121,0.923271,0.992845,0.970005,0.954529,0.982405
