lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,R2b_std,R1b_std,k_std,f_std,sigma_std,R2b,R1b,k,f,sigma,Z_tilde.1,Z_tilde.2,Z_tilde.3,Z_tilde.4,Z_tilde.5,Z_tilde.6,Z_tilde.7,Z_tilde.8,Z_tilde.9,Z_tilde.10,Z_tilde.11,Z_tilde.12,Z_tilde.13,Z_tilde.14,Z_tilde.15,Z_tilde.16,Z_tilde.17,Z_tilde.18,Z_tilde.19,Z_tilde.20,Z_tilde.21,Z_tilde.22,Z_tilde.23,Z_tilde.24,Z_tilde.25,Z_tilde.26,Z_tilde.27,Z_tilde.28,Z_tilde.29,Z_tilde.30,Z_tilde.31,Z_tilde.32,Z_tilde.33,Z_tilde.34,Z_tilde.35,Z_tilde.36,Z_tilde.37,Z_tilde.38,Z_tilde.39,Z_tilde.40,Z_tilde.41,Z_tilde.42,Z_tilde.43,Z_tilde.44,Z_tilde.45,Z_tilde.46,Z_tilde.47,Z_tilde.48,Z_tilde.49,Z_tilde.50,Z_tilde.51,Z_tilde.52,Z_rep.1,Z_rep.2,Z_rep.3,Z_rep.4,Z_rep.5,Z_rep.6,Z_rep.7,Z_rep.8,Z_rep.9,Z_rep.10,Z_rep.11,Z_rep.12,Z_rep.13,Z_rep.14,Z_rep.15,Z_rep.16,Z_rep.17,Z_rep.18,Z_rep.19,Z_rep.20,Z_rep.21,Z_rep.22,Z_rep.23,Z_rep.24,Z_rep.25,Z_rep.26,Z_rep.27,Z_rep.28,Z_rep.29,Z_rep.30,Z_rep.31,Z_rep.32,Z_rep.33,Z_rep.34,Z_rep.35,Z_rep.36,Z_rep.37,Z_rep.38,Z_rep.39,Z_rep.40,Z_rep.41,Z_rep.42,Z_rep.43,Z_rep.44,Z_rep.45,Z_rep.46,Z_rep.47,Z_rep.48,Z_rep.49,Z_rep.50,Z_rep.51,Z_rep.52
# Adaptation terminated
# Step size = 0.387083
# Diagonal elements of inverse mass matrix:
# 1.15384, 0.862012, 1.08662, 1.74525, 0.0120339
158.694,0.993016,0.387083,3,11,0,-156.956,0.371577,0.372674,0.107258,0.165368,0.610681,28857.9,1.86337,160.726,0.0158268,0.030534,0.997603,0.996443,0.994092,0.991843,0.987867,0.985348,0.98189,0.976944,0.969489,0.957448,0.936073,0.89265,0.852218,0.785109,0.666509,0.45491,0.164361,0.000321636,0.164191,0.453851,0.664239,0.781642,0.847547,0.886722,0.927324,0.945204,0.952664,0.953812,0.949678,0.945472,0.939575,0.931697,0.921516,0.908792,0.893619,0.876863,0.86068,0.848587,0.844284,0.84627,0.849425,0.862386,0.87949,0.897237,0.913486,0.927388,0.938877,0.948225,0.955798,0.977362,0.986374,0.990878,0.935617,0.945459,0.948756,0.971767,0.950831,0.993698,0.985303,0.927548,0.902701,0.922102,0.953643,0.938488,0.842873,0.80032,0.66458,0.499428,0.137387,0.072116,0.183182,0.480593,0.641005,0.811058,0.867026,0.890574,0.913336,0.920874,0.938074,0.967224,0.96034,0.992891,0.950327,0.956031,0.943441,0.910386,0.870284,0.892456,0.904681,0.845774,0.859336,0.842081,0.804991,0.901026,0.903135,0.888211,0.886934,0.935312,0.953571,0.947302,0.93285,0.956895,0.990599,0.979399
157.898,0.912344,0.387083,3,7,0,-156.105,0.61086,0.557891,0.0390134,0.0431915,0.579079,30054.3,2.78946,153.901,0.015216,0.028954,0.997609,0.996452,0.994105,0.99186,0.98789,0.985374,0.981921,0.976981,0.969534,0.957507,0.936154,0.892773,0.852379,0.785327,0.666818,0.455321,0.164635,0.000321951,0.164474,0.454307,0.664621,0.781949,0.847809,0.886962,0.92756,0.94548,0.953025,0.954332,0.950498,0.946534,0.940982,0.933597,0.924122,0.9124,0.898594,0.883567,0.869272,0.858739,0.855054,0.856809,0.859575,0.870973,0.886185,0.902199,0.917076,0.929975,0.940755,0.949607,0.956833,0.97768,0.986513,0.990953,0.963587,0.998324,0.952549,0.991562,0.988405,0.953754,0.971389,0.957956,0.968962,0.932138,0.975994,0.933674,0.777435,0.840477,0.67432,0.483031,0.171775,0.00247515,0.147641,0.42923,0.703485,0.767525,0.822122,0.863976,0.968968,0.967798,0.971499,0.967409,0.969883,0.925572,0.93786,0.923532,0.941932,0.945694,0.899041,0.892129,0.861892,0.93737,0.88667,0.845973,0.833512,0.836883,0.895653,0.898608,0.925976,0.981966,0.93478,0.989357,0.957594,0.992251,0.966964,0.974234
155.779,0.950745,0.387083,3,11,0,-154.563,0.699177,1.53047,0.00229564,0.543782,0.638773,30495.9,7.65236,150.23,0.0177189,0.0319386,0.997513,0.996328,0.993941,0.99167,0.987672,0.985147,0.981686,0.976744,0.969308,0.957315,0.936052,0.892895,0.852721,0.786034,0.668103,0.457256,0.165956,0.00032557,0.165757,0.456085,0.665596,0.782191,0.847531,0.886297,0.926304,0.94368,0.950605,0.951111,0.946172,0.941491,0.93508,0.926669,0.915983,0.902866,0.887528,0.870942,0.855258,0.843746,0.839702,0.841582,0.844568,0.856931,0.873521,0.891083,0.907484,0.921768,0.933749,0.943617,0.95169,0.975059,0.984976,0.989956,0.991974,0.964924,0.939936,0.995145,0.949574,0.945759,0.934858,0.971897,0.984366,0.993996,0.920529,0.876629,0.825921,0.831589,0.665582,0.417895,0.148116,0.00805871,0.101951,0.463327,0.660724,0.723568,0.857017,0.886276,0.929082,0.96789,0.974176,0.963896,0.986824,0.920285,0.952292,0.969913,0.8757,0.923471,0.864101,0.868557,0.889093,0.844819,0.869583,0.825724,0.871348,0.882965,0.865175,0.87505,0.880521,0.945757,0.95376,0.968665,0.94393,0.9691,0.999873,0.918272
155.142,0.99315,0.387083,3,7,0,-153.474,0.467932,2.68843,0.00289843,0.315884,0.663338,29339.7,13.4422,150.29,0.0165794,0.0331669,0.99764,0.996498,0.994179,0.991961,0.988036,0.985549,0.982135,0.97725,0.969887,0.95799,0.936867,0.893935,0.85394,0.787508,0.669938,0.459417,0.167299,0.000328355,0.1671,0.458342,0.667693,0.784103,0.849364,0.888135,0.928314,0.946029,0.953456,0.954668,0.950703,0.94663,0.94091,0.933263,0.92338,0.911034,0.896321,0.880086,0.86442,0.852724,0.848571,0.850498,0.853556,0.866114,0.882692,0.899907,0.915682,0.929193,0.940368,0.949467,0.956842,0.97787,0.98667,0.991071,0.97469,0.960671,0.961146,0.982448,0.995773,0.949046,0.979301,0.971312,0.97133,0.982978,0.961336,0.893581,0.837908,0.858676,0.624329,0.513719,0.154326,0.0313469,0.159069,0.474239,0.677366,0.75032,0.792612,0.901113,0.908819,0.938878,0.986271,0.943184,0.956768,0.88981,0.935302,0.914957,0.958257,0.905845,0.892779,0.88472,0.89568,0.815261,0.863268,0.787975,0.849259,0.881717,0.90476,0.905311,0.978872,0.878464,0.899244,0.953284,0.919277,0.98778,0.965091,0.946351
156.377,0.905827,0.387083,3,15,0,-152.285,0.58352,1.10185,0.00148458,0.287553,0.569165,29917.6,5.50925,150.148,0.0164378,0.0284582,0.997574,0.996407,0.994047,0.991794,0.987816,0.985299,0.981845,0.976909,0.969473,0.957469,0.936169,0.89291,0.852633,0.785771,0.667558,0.456383,0.165344,0.00032381,0.165165,0.455305,0.665237,0.78221,0.84782,0.886792,0.927125,0.944814,0.952103,0.953083,0.948793,0.94453,0.938614,0.930785,0.920773,0.908413,0.893879,0.878076,0.863055,0.851988,0.848103,0.849928,0.852818,0.864743,0.880677,0.897461,0.913063,0.926594,0.937906,0.947197,0.954782,0.97666,0.985921,0.990571,0.994716,0.999419,0.995223,0.991586,0.931606,0.979989,0.976214,0.964428,0.975045,0.9333,0.929584,0.914451,0.865451,0.809174,0.625766,0.450846,0.179598,0.0207787,0.158305,0.384444,0.681286,0.794115,0.808927,0.851791,0.908769,0.968679,0.981232,0.950594,0.936217,0.962445,0.969612,0.929623,0.896424,0.878559,0.923969,0.894644,0.871927,0.849583,0.901855,0.91156,0.91432,0.892267,0.871331,0.908514,0.921272,0.93705,0.857999,0.867664,0.955102,0.998048,0.991236,0.980506
158.752,0.950779,0.387083,3,11,0,-154.277,1.03981,0.669414,0.0299614,0.163286,0.560165,32199.1,3.34707,152.996,0.0158164,0.0280082,0.997526,0.996344,0.993957,0.991683,0.987677,0.985144,0.981671,0.976711,0.969244,0.957197,0.935833,0.892465,0.8521,0.78511,0.66672,0.455401,0.164755,0.000322398,0.164585,0.454318,0.664349,0.781443,0.847124,0.886126,0.926448,0.944071,0.951261,0.952125,0.947745,0.943476,0.937615,0.929947,0.920269,0.908502,0.89491,0.880421,0.86692,0.857149,0.853784,0.855416,0.857977,0.868605,0.883015,0.898483,0.91314,0.926078,0.937058,0.94619,0.953721,0.975838,0.98537,0.990191,0.977431,0.99429,0.995181,0.97205,0.954693,0.966153,0.945385,0.977113,0.900487,0.965933,0.962602,0.861594,0.848213,0.756277,0.657356,0.461269,0.195792,9.22118e-05,0.140453,0.453714,0.642576,0.804731,0.841487,0.859253,0.922796,0.940598,0.975018,0.955175,0.942455,0.938173,0.961923,0.923495,0.867281,0.906428,0.877869,0.906272,0.896186,0.843441,0.88396,0.847384,0.842646,0.853671,0.832489,0.879796,0.950656,0.946478,0.968143,0.934135,0.956457,0.974319,0.988564,0.968309
160.013,0.953482,0.387083,3,7,0,-157.109,1.11031,0.985755,0.147127,0.270674,0.620004,32551.5,4.92877,164.713,0.0163534,0.0310002,0.997498,0.996307,0.993908,0.991626,0.98761,0.985074,0.981598,0.976636,0.96917,0.95713,0.935786,0.892471,0.85216,0.78526,0.667017,0.455877,0.1651,0.000323642,0.164909,0.454712,0.664504,0.781402,0.846944,0.885841,0.925991,0.943438,0.95041,0.950966,0.946121,0.941525,0.935245,0.927036,0.916658,0.904001,0.889311,0.873561,0.858796,0.848044,0.844303,0.846073,0.848871,0.860479,0.876154,0.892884,0.908639,0.922467,0.934143,0.943815,0.951763,0.974955,0.984881,0.989882,0.986244,0.985086,0.996161,0.97573,0.99127,0.971154,0.945026,0.968618,0.975732,0.940858,0.962259,0.913941,0.834583,0.805033,0.682899,0.431022,0.204033,0.0375064,0.138539,0.474118,0.613829,0.762973,0.836661,0.95022,0.898367,0.90865,0.914917,0.973731,0.938949,0.932795,0.950858,0.888765,0.895076,0.909166,0.835414,0.87364,0.859858,0.85926,0.830109,0.885924,0.840587,0.837964,0.882875,0.951883,0.872356,0.85837,0.902645,0.96934,0.935686,0.943248,0.993066,0.932699
158.453,0.876479,0.387083,3,7,0,-157.847,0.56096,1.14212,0.332679,0.0176559,0.550369,29804.8,5.71058,183.268,0.0150883,0.0275184,0.997636,0.996488,0.994157,0.991925,0.987973,0.985467,0.982026,0.977103,0.969678,0.957682,0.936379,0.893086,0.852765,0.785825,0.667484,0.456173,0.165206,0.000323923,0.165016,0.455077,0.665201,0.782385,0.848164,0.887272,0.927834,0.945743,0.953273,0.954523,0.95051,0.946358,0.940498,0.932615,0.922349,0.909404,0.893803,0.876365,0.859311,0.846423,0.841792,0.843905,0.847271,0.861036,0.879018,0.897451,0.914128,0.928251,0.939822,0.94917,0.956702,0.977949,0.986748,0.99113,0.994221,0.98939,0.98331,0.981553,0.934302,0.979721,0.958531,0.950659,0.943244,0.928849,0.907668,0.914329,0.840401,0.787603,0.676451,0.476321,0.204975,0.000488603,0.137148,0.498207,0.698718,0.836794,0.889043,0.84948,0.934419,0.883968,0.974074,0.981401,0.989018,0.950377,0.912214,0.935107,0.876501,0.924315,0.905268,0.878793,0.85858,0.910312,0.848748,0.82049,0.871774,0.852986,0.8701,0.903878,0.904267,0.952193,0.921429,0.946379,0.975596,0.971068,0.993889,0.936774
158.084,0.926122,0.387083,3,7,0,-157.397,1.02331,1.72962,0.0982835,0.602762,0.652658,32116.5,8.64809,159.828,0.0180138,0.0326329,0.997457,0.996254,0.993839,0.99155,0.987528,0.984991,0.981519,0.976566,0.969118,0.957118,0.935856,0.892726,0.852591,0.785974,0.66817,0.457504,0.166181,0.00032647,0.165965,0.456251,0.665494,0.781879,0.847063,0.885705,0.92549,0.94263,0.949266,0.949395,0.94395,0.938955,0.932185,0.92337,0.912248,0.898689,0.882945,0.866046,0.850179,0.838603,0.834549,0.836429,0.839421,0.851847,0.868616,0.886488,0.903292,0.918015,0.93043,0.940699,0.949129,0.973672,0.984144,0.989409,0.998043,0.977936,0.935118,0.97343,0.969048,0.983467,0.978299,0.923099,0.972372,0.982877,0.946588,0.932005,0.801842,0.780752,0.710014,0.453907,0.207993,0.0341843,0.182165,0.492028,0.717622,0.803321,0.826035,0.906305,0.839394,0.95496,0.974257,0.954844,0.974823,0.850057,0.923666,0.932251,0.891877,0.919485,0.830643,0.957701,0.790723,0.864015,0.822208,0.780961,0.885282,0.868936,0.875825,0.916906,0.968846,0.901222,0.925179,0.948443,0.976006,0.998391,0.950849,0.982327
156.08,1,0.387083,3,7,0,-155.234,0.0602731,1.74492,0.178983,0.0115872,0.546763,27301.4,8.72462,167.898,0.0150579,0.0273382,0.997721,0.996602,0.994317,0.992119,0.988217,0.985737,0.982327,0.977441,0.970064,0.958131,0.936919,0.893772,0.853564,0.786783,0.668659,0.45751,0.165994,0.000325334,0.165812,0.456504,0.666585,0.783671,0.849409,0.888527,0.929213,0.947357,0.955236,0.956976,0.953641,0.949912,0.944531,0.937171,0.927441,0.914972,0.899676,0.882241,0.864842,0.851457,0.846584,0.848791,0.852308,0.866573,0.884903,0.903334,0.919706,0.93335,0.944382,0.953204,0.960252,0.979873,0.987902,0.991889,0.972204,0.954978,0.927779,0.958149,0.988643,0.995769,0.961156,0.949132,0.961604,0.943874,0.891712,0.925733,0.864289,0.776846,0.680432,0.469331,0.15225,0.00329852,0.130526,0.500738,0.654211,0.780703,0.829085,0.863391,0.942543,0.929738,0.967814,0.934492,0.950367,0.981063,0.947465,0.90011,0.886217,0.912568,0.92817,0.907893,0.821231,0.872769,0.825547,0.832788,0.848696,0.850071,0.916154,0.91983,0.928176,0.900547,0.916904,0.943126,0.990696,0.975835,0.991935,0.998028
159.523,0.962963,0.387083,3,7,0,-155.265,1.19992,1.21847,0.226758,0.03313,0.592577,32999.6,6.09236,172.676,0.0151657,0.0296289,0.997556,0.996384,0.994014,0.991754,0.987767,0.985244,0.981785,0.976842,0.969397,0.957382,0.936066,0.892784,0.85249,0.785608,0.667382,0.456246,0.165322,0.000324006,0.165136,0.455132,0.665001,0.781966,0.847577,0.886546,0.926861,0.94452,0.951771,0.95271,0.9484,0.94415,0.938277,0.930545,0.920716,0.908664,0.894609,0.879463,0.865198,0.854774,0.851148,0.85288,0.855609,0.866897,0.882077,0.898205,0.913329,0.926551,0.93768,0.946874,0.954415,0.976346,0.985706,0.990422,0.993918,0.98102,0.996267,0.981393,0.959842,0.999987,0.997259,0.970292,0.953692,0.920426,0.910687,0.830237,0.911501,0.786179,0.71807,0.498169,0.200637,0.0103919,0.172422,0.452305,0.649264,0.781552,0.79895,0.865147,0.997691,0.970445,0.963087,0.922331,0.928159,0.947008,0.915562,0.964369,0.883421,0.881345,0.892714,0.892067,0.939277,0.854409,0.924901,0.885904,0.884637,0.853643,0.878292,0.909728,0.942183,0.97521,0.963862,0.966226,0.931061,0.927768,0.975092,0.950248
158.701,0.899728,0.387083,3,7,0,-157.884,0.189752,1.76094,0.201596,0.242718,0.537887,27948.8,8.80468,170.16,0.0162136,0.0268943,0.997654,0.996514,0.994197,0.991977,0.988045,0.985551,0.982126,0.977224,0.969831,0.957883,0.936663,0.89353,0.853348,0.78662,0.668593,0.457579,0.166082,0.000325942,0.165883,0.456478,0.666321,0.783208,0.84879,0.887774,0.928207,0.946063,0.953573,0.954808,0.950754,0.946552,0.9406,0.932554,0.922009,0.908606,0.892293,0.873852,0.855599,0.841653,0.836585,0.838859,0.842497,0.857318,0.876496,0.89593,0.913316,0.927893,0.939738,0.949245,0.956862,0.978161,0.986903,0.991241,0.98721,0.985614,0.991644,0.993271,0.999856,0.969989,0.934315,0.959297,0.978423,0.934023,0.978177,0.924898,0.874677,0.722446,0.648965,0.428586,0.178324,0.0213776,0.166419,0.468535,0.704832,0.787975,0.897838,0.928051,0.874217,0.933748,0.999227,0.927065,0.933717,0.929249,0.910738,0.872117,0.889334,0.94738,0.866411,0.86536,0.86872,0.840198,0.853332,0.829459,0.876932,0.916483,0.833314,0.925145,0.949294,0.943879,0.942417,0.963255,0.988792,0.946239,0.972899,0.991743
157.476,0.782082,0.387083,3,7,0,-156.383,0.184885,2.10168,0.0722741,0.0708214,0.512763,27924.4,10.5084,157.227,0.0153541,0.0256381,0.997707,0.996584,0.994294,0.992095,0.988191,0.985712,0.982304,0.977422,0.970055,0.958139,0.936963,0.893894,0.853761,0.787099,0.669161,0.458214,0.166462,0.000326249,0.166281,0.457215,0.667084,0.783963,0.849559,0.888578,0.929136,0.947191,0.954995,0.956672,0.953298,0.949576,0.944238,0.936987,0.927475,0.915403,0.900763,0.884297,0.868096,0.855792,0.851367,0.853403,0.856636,0.869813,0.886938,0.904394,0.920104,0.933348,0.944158,0.952868,0.959869,0.979554,0.987689,0.991742,0.979103,0.973322,0.986379,0.956403,0.999001,0.996647,0.991035,0.998686,0.982532,0.925727,0.94448,0.868211,0.858975,0.78718,0.676295,0.485684,0.154329,0.00717353,0.174756,0.455236,0.70749,0.780249,0.848893,0.856762,0.889846,0.958858,0.963554,0.922222,0.97721,0.94322,0.950871,0.966213,0.903525,0.925874,0.895261,0.893736,0.879655,0.858927,0.882592,0.854243,0.857086,0.871989,0.875648,0.889212,0.882153,0.893536,0.934657,0.949344,0.96467,0.976482,0.940285,0.989953
157.292,0.879383,0.387083,3,7,0,-154.49,0.078191,1.82736,0.060915,0.0875022,0.534715,27391,9.13682,156.091,0.0154375,0.0267358,0.997708,0.996586,0.994295,0.992094,0.988188,0.985707,0.982296,0.97741,0.970035,0.958107,0.936908,0.893793,0.853616,0.786887,0.668842,0.457776,0.166166,0.000325552,0.165987,0.456782,0.666773,0.783762,0.84943,0.888496,0.929109,0.947195,0.955022,0.956713,0.953343,0.949615,0.944261,0.936977,0.927403,0.915226,0.900419,0.883714,0.867224,0.854664,0.850134,0.852209,0.855509,0.868942,0.886357,0.904054,0.919933,0.933284,0.944157,0.952902,0.959921,0.979611,0.987728,0.99177,0.975575,0.978632,0.920538,0.983544,0.98578,0.979826,0.973007,0.959105,0.906308,0.955831,0.889391,0.889533,0.87094,0.785733,0.652256,0.417316,0.223134,0.0230496,0.165865,0.46628,0.667451,0.830415,0.877964,0.938853,0.938745,0.907749,0.935891,0.937473,0.930971,0.959481,0.957492,0.912791,0.937122,0.904002,0.873214,0.891257,0.897916,0.839812,0.889507,0.876461,0.905256,0.858839,0.878619,0.896374,0.888822,0.910654,0.961212,0.959705,0.959653,0.994372,0.971745,0.955811
158.9,0.953719,0.387083,3,7,0,-155.637,0.188165,0.853193,0.183341,0.0889087,0.609391,27940.8,4.26597,168.334,0.0154445,0.0304696,0.99766,0.99652,0.9942,0.991975,0.988032,0.98553,0.982093,0.977172,0.969749,0.957751,0.936437,0.893113,0.852757,0.785757,0.667311,0.455849,0.164944,0.000323042,0.164767,0.454805,0.66512,0.782445,0.848321,0.8875,0.928177,0.946198,0.953858,0.955272,0.951471,0.947446,0.941724,0.933984,0.923849,0.910998,0.895411,0.877869,0.860591,0.847452,0.842707,0.844862,0.848298,0.862313,0.880519,0.899057,0.915721,0.929752,0.941193,0.950401,0.957797,0.978557,0.987116,0.991372,0.988144,0.992078,0.984008,0.982399,0.948903,0.920879,0.969142,0.969143,0.956352,0.950404,0.93716,0.913436,0.842315,0.779432,0.708618,0.422626,0.1582,0.0255879,0.233817,0.468464,0.646755,0.734502,0.843777,0.867252,0.939378,0.950842,0.975068,0.900609,0.953202,0.949997,0.951465,0.909563,0.926364,0.938388,0.932989,0.89013,0.915655,0.845164,0.84015,0.820809,0.893647,0.854204,0.893484,0.881633,0.938807,0.956196,0.920743,0.955068,0.908296,0.988718,0.970845,0.942335
158.2,0.455316,0.387083,2,3,0,-156.307,0.169114,0.900074,0.232549,0.304159,0.594874,27845.6,4.50037,173.255,0.0165208,0.0297437,0.997614,0.99646,0.994117,0.991876,0.987913,0.985402,0.981954,0.977022,0.969588,0.957579,0.93626,0.892943,0.852604,0.785637,0.667251,0.455873,0.164985,0.000323576,0.164791,0.454741,0.664892,0.782083,0.847852,0.88694,0.927435,0.945242,0.95262,0.953632,0.949229,0.944787,0.938537,0.930124,0.919131,0.905191,0.888265,0.869174,0.850319,0.835938,0.83071,0.833042,0.836781,0.852037,0.871819,0.891906,0.90991,0.925028,0.937327,0.947207,0.955129,0.977298,0.9864,0.990915,0.974665,0.990455,0.973989,0.986483,0.996761,0.944235,0.969642,0.949854,0.964113,0.978937,0.952011,0.877212,0.890411,0.773688,0.692035,0.478227,0.19885,0.00744215,0.159662,0.460617,0.683789,0.770271,0.89823,0.907453,0.926529,0.952252,0.952848,0.905699,0.937186,0.992596,0.940563,0.926923,0.83153,0.930396,0.900405,0.878263,0.905831,0.850577,0.823436,0.851387,0.813658,0.849121,0.875207,0.924546,0.92008,0.921574,0.922741,0.961761,0.963924,0.995746,0.971505,0.982925
157.913,0.792776,0.387083,3,7,0,-156.25,0.49489,1.33855,0.1392,0.00998426,0.546181,29474.5,6.69276,163.92,0.0150499,0.027309,0.997656,0.996516,0.994196,0.991973,0.988035,0.985536,0.982105,0.977193,0.969784,0.957809,0.93654,0.893307,0.853036,0.78617,0.667934,0.45671,0.165525,0.000324183,0.165349,0.455684,0.665769,0.782881,0.848617,0.887706,0.928284,0.946262,0.953918,0.955375,0.951707,0.947815,0.942302,0.93489,0.925266,0.913193,0.898745,0.882731,0.867213,0.855587,0.851453,0.853379,0.856429,0.868926,0.885367,0.90237,0.917891,0.931139,0.942064,0.95094,0.958122,0.978539,0.987064,0.991327,0.989255,0.983043,0.978952,0.979616,0.987465,0.951231,0.97323,0.977794,0.986973,0.978845,0.873594,0.916177,0.819433,0.76794,0.613069,0.407329,0.169042,0.0233927,0.138,0.477263,0.638898,0.790781,0.871575,0.943091,0.879507,0.983027,0.918129,0.949734,0.95174,0.966358,0.916084,0.912419,0.911572,0.879824,0.934532,0.837196,0.910784,0.875703,0.882026,0.872501,0.789726,0.862261,0.886847,0.935434,0.902051,0.904522,0.908633,0.878991,0.994935,0.96419,0.980879,0.948575
157.621,0.97129,0.387083,3,7,0,-155.687,1.23858,1.16716,0.0547721,0.0163379,0.610353,33192.9,5.83581,155.477,0.0150817,0.0305177,0.997558,0.996387,0.994018,0.991759,0.987774,0.985252,0.981794,0.976852,0.969409,0.957396,0.936084,0.892808,0.852519,0.785645,0.667427,0.456289,0.165335,0.000323602,0.165163,0.455234,0.665131,0.7821,0.847713,0.886686,0.927026,0.944732,0.952068,0.953159,0.94913,0.945107,0.939555,0.932278,0.923092,0.911934,0.899069,0.885387,0.872673,0.863498,0.860359,0.861909,0.864329,0.874363,0.887988,0.902648,0.916577,0.928903,0.939388,0.948126,0.955345,0.976611,0.985811,0.990474,0.994899,0.975462,0.98863,0.944462,0.948741,0.957626,0.97108,0.95523,0.989301,0.949773,0.925585,0.871883,0.832339,0.734433,0.694424,0.443055,0.155906,0.0105139,0.136677,0.468645,0.711767,0.805204,0.818699,0.896695,0.981025,0.951263,0.912325,0.918093,0.959402,0.947406,0.90468,0.899424,0.914811,0.944125,0.83625,0.893274,0.863219,0.893284,0.858445,0.864673,0.864245,0.848766,0.901282,0.841528,0.941629,0.964643,0.867262,0.933267,0.941319,0.961012,0.977413,0.991756
157.524,0.959779,0.387083,3,11,0,-154.661,0.395261,0.999,0.102205,0.0555847,0.486629,28976.3,4.995,160.22,0.0152779,0.0243315,0.997648,0.996504,0.994178,0.99195,0.988004,0.985501,0.982063,0.977142,0.969721,0.957728,0.936428,0.893136,0.852813,0.785866,0.667506,0.456147,0.16515,0.000323288,0.164978,0.455124,0.665336,0.782561,0.848366,0.887497,0.928111,0.946091,0.953729,0.955147,0.951417,0.947479,0.94191,0.934426,0.924715,0.912535,0.897961,0.881811,0.866162,0.85444,0.85027,0.852208,0.85528,0.867873,0.884444,0.901584,0.917232,0.930588,0.941604,0.950553,0.957794,0.978377,0.98697,0.991265,0.964517,0.973467,0.973669,0.98875,0.982326,0.966595,0.97203,0.985231,0.94865,0.997421,0.943226,0.8825,0.88225,0.764948,0.692989,0.467962,0.155036,0.0316677,0.205871,0.412626,0.690664,0.799528,0.8578,0.895681,0.922715,0.96287,0.955254,0.926482,0.981505,0.912578,0.927882,0.943156,0.932327,0.932521,0.866329,0.879396,0.850192,0.870502,0.862285,0.859195,0.881329,0.891346,0.87645,0.939783,0.918655,0.935574,0.936354,0.882713,0.974308,0.972193,0.971947,0.976848
159.985,0.9966,0.387083,3,7,0,-157.011,1.10081,0.990815,0.0776432,0.225411,0.578633,32504.1,4.95408,157.764,0.0161271,0.0289316,0.997513,0.996327,0.993935,0.99166,0.987651,0.985119,0.981647,0.97669,0.96923,0.957196,0.935859,0.892553,0.852246,0.785351,0.66711,0.45596,0.165138,0.000323486,0.164955,0.454835,0.664669,0.78159,0.847153,0.886071,0.926273,0.943793,0.950868,0.95158,0.94698,0.942561,0.93651,0.928602,0.918618,0.906469,0.892415,0.877404,0.863387,0.85322,0.849704,0.851391,0.854047,0.86507,0.879995,0.895984,0.911103,0.924421,0.935704,0.945074,0.952793,0.975407,0.985128,0.990037,0.930735,0.997718,0.987633,0.982031,0.963562,0.987629,0.957297,0.973312,0.989934,0.993064,0.978009,0.889036,0.892376,0.791382,0.645404,0.454566,0.128759,0.0248214,0.157819,0.477651,0.678873,0.767896,0.84749,0.878418,0.892783,0.95329,0.952624,0.976654,0.915263,0.935036,0.915527,0.931488,0.919863,0.939976,0.873909,0.836179,0.86201,0.854167,0.830804,0.860551,0.811074,0.828805,0.897089,0.968465,0.946338,0.934815,0.890238,0.919752,0.953892,0.993751,0.98829,0.986431
159.515,0.873919,0.387083,2,3,0,-156.621,0.845045,1.9289,0.0506378,0.148925,0.545997,31225.2,9.64452,155.064,0.0157446,0.0272999,0.997602,0.996445,0.994103,0.991865,0.98791,0.985406,0.98197,0.977057,0.969653,0.957697,0.936477,0.893367,0.853218,0.786555,0.668646,0.457799,0.166281,0.000325926,0.166095,0.456731,0.666372,0.783079,0.848529,0.88741,0.927681,0.945398,0.952782,0.95393,0.949917,0.945852,0.94019,0.932689,0.923097,0.911269,0.897386,0.882327,0.868049,0.857557,0.853892,0.855638,0.858389,0.869742,0.884932,0.900971,0.915918,0.928914,0.9398,0.948758,0.956082,0.977269,0.986267,0.990792,0.955931,0.955577,0.94247,0.933888,0.990118,0.997969,0.975334,0.979341,0.938532,0.963788,0.955598,0.912712,0.857507,0.768886,0.636712,0.428344,0.133994,0.00255963,0.18066,0.464934,0.665377,0.810721,0.779702,0.923302,0.925618,0.951078,0.924855,0.967576,0.94704,0.955959,0.911229,0.896531,0.89981,0.894277,0.898843,0.865937,0.891428,0.900049,0.82233,0.838544,0.865747,0.878126,0.844364,0.912789,0.88041,0.987508,0.9607,0.960798,0.981585,0.960155,0.980985,0.991684
