lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,R2b_std,R1b_std,k_std,f_std,sigma_std,R2b,R1b,k,f,sigma,Z_tilde.1,Z_tilde.2,Z_tilde.3,Z_tilde.4,Z_tilde.5,Z_tilde.6,Z_tilde.7,Z_tilde.8,Z_tilde.9,Z_tilde.10,Z_tilde.11,Z_tilde.12,Z_tilde.13,Z_tilde.14,Z_tilde.15,Z_tilde.16,Z_tilde.17,Z_tilde.18,Z_tilde.19,Z_tilde.20,Z_tilde.21,Z_tilde.22,Z_tilde.23,Z_tilde.24,Z_tilde.25,Z_tilde.26,Z_tilde.27,Z_tilde.28,Z_tilde.29,Z_tilde.30,Z_tilde.31,Z_tilde.32,Z_tilde.33,Z_tilde.34,Z_tilde.35,Z_tilde.36,Z_tilde.37,Z_tilde.38,Z_tilde.39,Z_tilde.40,Z_tilde.41,Z_tilde.42,Z_tilde.43,Z_tilde.44,Z_tilde.45,Z_tilde.46,Z_tilde.47,Z_tilde.48,Z_tilde.49,Z_tilde.50,Z_tilde.51,Z_tilde.52,Z_rep.1,Z_rep.2,Z_rep.3,Z_rep.4,Z_rep.5,Z_rep.6,Z_rep.7,Z_rep.8,Z_rep.9,Z_rep.10,Z_rep.11,Z_rep.12,Z_rep.13,Z_rep.14,Z_rep.15,Z_rep.16,Z_rep.17,Z_rep.18,Z_rep.19,Z_rep.20,Z_rep.21,Z_rep.22,Z_rep.23,Z_rep.24,Z_rep.25,Z_rep.26,Z_rep.27,Z_rep.28,Z_rep.29,Z_rep.30,Z_rep.31,Z_rep.32,Z_rep.33,Z_rep.34,Z_rep.35,Z_rep.36,Z_rep.37,Z_rep.38,Z_rep.39,Z_rep.40,Z_rep.41,Z_rep.42,Z_rep.43,Z_rep.44,Z_rep.45,Z_rep.46,Z_rep.47,Z_rep.48,Z_rep.49,Z_rep.50,Z_rep.51,Z_rep.52
# Adaptation terminated
# Step size = 0.326032
# Diagonal elements of inverse mass matrix:
# 1.30058, 1.22016, 1.20336, 1.12681, 0.0124564
158.864,0.994573,0.326032,4,15,0,-157.329,1.06151,0.417113,0.311889,0.098206,0.566614,32307.6,2.08557,181.189,0.015491,0.0283307,0.997527,0.996343,0.993954,0.991677,0.987664,0.985127,0.981649,0.97668,0.969199,0.957128,0.935722,0.892268,0.851825,0.784716,0.666147,0.454661,0.164302,0.000321955,0.164116,0.453505,0.663672,0.780938,0.846737,0.885813,0.926204,0.943829,0.950963,0.951685,0.947004,0.942478,0.936241,0.928025,0.917554,0.904659,0.889534,0.873127,0.857562,0.846112,0.842089,0.843968,0.846948,0.859265,0.875749,0.893145,0.909343,0.923414,0.935192,0.944876,0.952788,0.975639,0.98532,0.990179,0.980096,0.955174,0.978294,0.989204,0.962572,0.96484,0.998408,0.972373,0.982571,0.963602,0.926117,0.882873,0.843829,0.789506,0.692402,0.496106,0.170962,0.0347116,0.13914,0.508509,0.650383,0.808949,0.810074,0.919366,0.940423,0.93793,0.967045,0.954471,0.958803,0.988953,0.876328,0.940753,0.960144,0.881221,0.909184,0.867781,0.828314,0.818493,0.852033,0.856623,0.806014,0.849918,0.91808,0.917064,0.923896,0.898142,0.906425,0.948509,0.966452,0.924368,0.960687,0.993011
157.755,0.987204,0.326032,3,7,0,-157.035,1.75996,0.312327,0.372793,0.0718955,0.614037,35799.8,1.56163,187.279,0.0153595,0.0307018,0.997438,0.996225,0.993791,0.991482,0.987426,0.984867,0.981364,0.976368,0.968854,0.956747,0.935298,0.891799,0.851334,0.784209,0.665646,0.454239,0.16412,0.000321695,0.163929,0.453023,0.663006,0.78015,0.845846,0.884823,0.925001,0.942372,0.949197,0.949548,0.944458,0.939742,0.933364,0.92511,0.914786,0.902345,0.888101,0.873051,0.859146,0.84915,0.845716,0.847374,0.849981,0.860837,0.875655,0.891686,0.906998,0.920612,0.932239,0.94196,0.950012,0.973827,0.98416,0.989394,0.969571,0.99773,0.965494,0.978342,0.968221,0.998567,0.966516,0.942815,0.958618,0.935822,0.937632,0.867256,0.843289,0.766492,0.691229,0.465412,0.156253,0.031574,0.124046,0.4822,0.657149,0.773028,0.882163,0.883117,0.946552,0.91743,0.970609,0.928622,0.934872,0.901375,0.975906,0.997894,0.938885,0.928425,0.91517,0.800424,0.832789,0.833316,0.843011,0.838673,0.908604,0.837103,0.879904,0.885715,0.874302,0.875937,0.903585,0.99661,0.953474,0.959812,0.978507,0.993131
157.181,0.914566,0.326032,3,7,0,-156.361,2.30267,0.383671,0.323218,0.0925767,0.621698,38513.4,1.91835,182.322,0.0154629,0.0310849,0.997363,0.996128,0.993658,0.991323,0.987234,0.98466,0.98114,0.976125,0.968593,0.956468,0.935006,0.891513,0.851071,0.783995,0.665531,0.454278,0.164211,0.000321858,0.16402,0.453033,0.662786,0.779738,0.845289,0.884146,0.924111,0.94127,0.947863,0.947969,0.942665,0.937892,0.931532,0.923427,0.913459,0.901675,0.88847,0.874835,0.86252,0.853842,0.850927,0.85239,0.854667,0.864198,0.877417,0.892025,0.906291,0.919242,0.930508,0.940077,0.948106,0.972416,0.98322,0.988747,0.985222,0.968046,0.971543,0.950627,0.977152,0.940325,0.932509,0.987267,0.948453,0.963167,0.928913,0.884433,0.864654,0.810421,0.688899,0.453881,0.197205,0.0422969,0.112269,0.48992,0.709979,0.825918,0.883311,0.889349,0.958218,0.937289,0.942813,0.914247,0.927398,0.980419,0.933085,0.933248,0.961835,0.883762,0.903118,0.906489,0.846901,0.827417,0.813605,0.876373,0.84348,0.857007,0.861599,0.86329,0.917738,0.936281,0.926098,0.928188,0.892484,0.996127,0.970627,0.932757
158.032,0.557818,0.326032,3,7,0,-152.425,1.05985,0.398372,0.0690612,0.125148,0.675996,32299.3,1.99186,156.906,0.0156257,0.0337998,0.997522,0.996338,0.993947,0.99167,0.987657,0.98512,0.981643,0.976675,0.969197,0.957132,0.935736,0.892305,0.851885,0.78481,0.66629,0.454839,0.164395,0.000321616,0.164227,0.453754,0.663911,0.781131,0.846895,0.885949,0.926326,0.943971,0.951165,0.952019,0.947611,0.94332,0.937426,0.929713,0.919974,0.908124,0.894427,0.879811,0.866181,0.856307,0.852903,0.85455,0.857137,0.867868,0.88241,0.898006,0.912771,0.925793,0.936836,0.946016,0.953582,0.975781,0.98534,0.990172,0.982819,0.961361,0.97613,0.935663,0.950754,0.967809,0.954112,0.978261,0.955011,0.953899,0.943457,0.84286,0.835845,0.784842,0.725685,0.395928,0.124928,0.00815796,0.17082,0.469366,0.621535,0.803714,0.845997,0.943659,0.859,0.950647,0.880063,0.965581,0.998749,0.894508,0.894076,0.870134,0.890712,0.891022,0.94912,0.883367,0.843517,0.917719,0.82535,0.810494,0.864493,0.874565,0.871147,0.88073,0.875104,0.916704,0.956996,0.932836,0.968599,0.948466,0.998051,0.995203
158.061,0.802821,0.326032,4,15,0,-156.278,0.822529,0.176286,0.102198,0.128629,0.628719,31112.6,0.88143,160.22,0.0156431,0.0314359,0.997544,0.996366,0.993984,0.991713,0.987707,0.985172,0.981696,0.976729,0.969249,0.957178,0.935764,0.892288,0.851821,0.784669,0.666025,0.454423,0.1641,0.000321008,0.163933,0.453343,0.663671,0.781043,0.846913,0.886043,0.926528,0.944257,0.951527,0.952448,0.948075,0.94377,0.93782,0.929981,0.920005,0.907756,0.893445,0.877997,0.863418,0.852745,0.849023,0.850789,0.853577,0.865112,0.880606,0.89704,0.912422,0.925848,0.93713,0.946439,0.954065,0.976198,0.985626,0.990371,0.982742,0.955975,0.999761,0.987473,0.998476,0.986365,0.972956,0.939694,0.956348,0.975287,0.956581,0.887567,0.897899,0.833797,0.678344,0.512165,0.162427,0.0349745,0.116484,0.397739,0.599061,0.84736,0.908739,0.839305,0.933127,0.912039,0.95414,0.920855,0.973128,0.905528,0.90732,0.853557,0.900492,0.922273,0.892269,0.83929,0.860872,0.885578,0.814777,0.824874,0.876314,0.917528,0.829084,0.896673,0.900449,0.966088,0.928567,0.93737,0.96551,0.998313,0.995799,0.993453
153.697,0.797688,0.326032,3,15,0,-152.096,0.961783,0.0705317,0.040992,0.00524322,0.584467,31808.9,0.352658,154.099,0.0150262,0.0292234,0.997555,0.99638,0.994004,0.991737,0.987735,0.985202,0.981728,0.976762,0.969283,0.957211,0.935792,0.892302,0.851821,0.784644,0.66596,0.454314,0.164024,0.000320529,0.16387,0.453286,0.663691,0.781128,0.847046,0.886216,0.926776,0.944595,0.951993,0.953112,0.949071,0.945018,0.939409,0.932037,0.922698,0.911311,0.898123,0.884028,0.870864,0.861323,0.85804,0.859644,0.862155,0.872558,0.886635,0.901714,0.915973,0.928535,0.939179,0.948021,0.955306,0.976664,0.985858,0.990509,0.983526,0.988756,0.987171,0.975015,0.928993,0.971448,0.960445,0.966844,0.94929,0.927115,0.93085,0.884089,0.874228,0.762336,0.675103,0.441619,0.130243,0.0228916,0.165853,0.458033,0.659278,0.73096,0.859706,0.924215,0.889818,0.98231,0.973399,0.920505,0.920698,0.933988,0.962406,0.930404,0.89703,0.928562,0.868027,0.904308,0.962993,0.794601,0.819971,0.908449,0.863408,0.880452,0.910079,0.882549,0.967193,0.942703,0.863695,0.993839,0.977293,0.975735,0.987776,0.970489
154.86,0.869278,0.326032,3,15,0,-148.653,0.630881,0.0520225,0.0492026,0.0367601,0.659637,30154.4,0.260112,154.92,0.0151838,0.0329819,0.997589,0.996425,0.994065,0.99181,0.987823,0.985298,0.981832,0.976875,0.969406,0.957343,0.935933,0.892446,0.851958,0.784765,0.666045,0.454331,0.163999,0.000320508,0.163844,0.453314,0.663821,0.781337,0.847316,0.886537,0.92719,0.945105,0.952609,0.953841,0.949896,0.945862,0.940231,0.932761,0.923201,0.911403,0.897549,0.882516,0.868259,0.857782,0.854124,0.855869,0.858618,0.86996,0.885134,0.901155,0.916083,0.929059,0.939927,0.948868,0.956176,0.977314,0.986289,0.990804,0.995664,0.995638,0.95364,0.991758,0.961175,0.985049,0.973898,0.971555,0.992661,0.962982,0.922169,0.869683,0.834531,0.790286,0.667447,0.407174,0.147781,0.0300835,0.168116,0.433965,0.62495,0.801175,0.85442,0.883027,0.910046,0.918448,0.948139,0.942944,0.982049,0.943169,0.955658,0.920563,0.91582,0.895742,0.89243,0.911691,0.907686,0.876491,0.826131,0.849439,0.895485,0.839259,0.932309,0.894024,0.889159,0.936355,0.935514,0.944455,0.965259,0.942204,0.994159,0.988745
155.603,0.736758,0.326032,2,7,0,-151.822,0.448077,0.101737,0.0795644,0.0280654,0.655241,29240.4,0.508686,157.956,0.0151403,0.0327621,0.997617,0.996461,0.994115,0.99187,0.987897,0.985378,0.981919,0.976971,0.969512,0.95746,0.936062,0.892586,0.852104,0.784913,0.666187,0.454451,0.164056,0.000320684,0.163898,0.45344,0.663999,0.781555,0.847569,0.886824,0.927545,0.945539,0.953136,0.954476,0.950641,0.94665,0.941039,0.93354,0.923869,0.911825,0.897533,0.881844,0.866788,0.855606,0.851661,0.853514,0.856445,0.868496,0.884473,0.901154,0.916522,0.929745,0.940726,0.949696,0.956986,0.977864,0.986645,0.991046,0.983817,0.978158,0.985925,0.935669,0.952866,0.962376,0.930504,0.97895,0.966597,0.921757,0.944776,0.848612,0.848935,0.727384,0.700326,0.443524,0.156875,0.00165361,0.171777,0.439518,0.643445,0.846485,0.828724,0.91576,0.933575,0.974534,0.951705,0.98975,0.909643,0.991003,0.988482,0.898376,0.877531,0.9257,0.909723,0.828777,0.854054,0.871319,0.824482,0.886202,0.866246,0.873196,0.83493,0.901814,0.895056,0.893168,0.919215,0.965716,0.972627,0.981215,0.978887,0.99215
153.095,0.983142,0.326032,3,7,0,-151.901,0.513217,0.0396419,0.053314,0.032135,0.732751,29566.1,0.198209,155.331,0.0151607,0.0366375,0.997605,0.996446,0.994094,0.991844,0.987865,0.985343,0.981881,0.976929,0.969464,0.957406,0.935999,0.892512,0.852021,0.784819,0.66608,0.454335,0.163987,0.000320474,0.163832,0.453327,0.663884,0.78144,0.847449,0.886696,0.927398,0.945365,0.95293,0.954235,0.950371,0.946375,0.940773,0.933313,0.923725,0.911837,0.897802,0.882481,0.867865,0.857067,0.853278,0.855072,0.857904,0.869569,0.885105,0.901415,0.916525,0.929592,0.940489,0.949421,0.956701,0.977651,0.986504,0.990949,0.998187,0.980915,0.947223,0.983182,0.965221,0.948679,0.945935,0.967295,0.957352,0.897764,0.927279,0.92256,0.892634,0.820253,0.636308,0.458836,0.195566,0.0339835,0.161591,0.481954,0.690604,0.821115,0.87065,0.912613,0.954566,0.979929,0.908131,0.932342,0.930838,0.934795,0.932089,0.895892,0.934573,0.892301,0.953593,0.919101,0.903814,0.90308,0.845669,0.859502,0.865735,0.907664,0.855823,0.869327,0.857966,0.923993,0.955546,0.914411,0.897755,0.978774,0.951159,0.915346
154.278,0.728083,0.326032,3,15,0,-150.041,0.349908,0.0246764,0.0274974,0.0941797,0.636361,28749.5,0.123382,152.75,0.0154709,0.031818,0.997611,0.996454,0.994105,0.991857,0.98788,0.98536,0.981899,0.976949,0.969486,0.95743,0.936025,0.892539,0.852048,0.784845,0.666098,0.454332,0.163968,0.000320438,0.163813,0.453324,0.663906,0.781476,0.847494,0.886748,0.927461,0.945438,0.953011,0.954316,0.950432,0.94641,0.94076,0.933216,0.923493,0.911392,0.897041,0.881297,0.866199,0.854991,0.851037,0.852892,0.855828,0.867902,0.883921,0.900656,0.916082,0.929363,0.940396,0.949411,0.95674,0.977736,0.986569,0.990996,0.948478,0.984694,0.992647,0.965943,0.99664,0.933172,0.986152,0.956857,0.94378,0.98086,0.959415,0.872676,0.823822,0.778572,0.658719,0.473676,0.174071,0.00464665,0.139663,0.467277,0.602584,0.748951,0.820231,0.86714,0.900837,0.928485,0.940791,0.87715,0.959291,0.98764,0.929201,0.953298,0.93292,0.926003,0.891549,0.87291,0.837106,0.837321,0.816804,0.821663,0.893888,0.830899,0.916575,0.914763,0.891235,0.996991,0.894339,0.980367,0.982817,0.974903,0.999694,0.984958
