-500.0,0.9920775722647126,0.982372978578849,0.9691547529149461,0.952753469311528,0.9336004907572277
-499.5,0.9920632187559251,0.9823383430551123,0.9691033831177076,0.9526752197376225,0.9334595327109592
-499.0,0.9920464030925368,0.982308065153654,0.9690453160084361,0.9525945834763622,0.9333291249524349
-498.5,0.9920286714556922,0.9822756691025871,0.9689780955278491,0.9524977163228855,0.9332212930050074
-498.0,0.9920128512819777,0.9822376507463448,0.9689128576670754,0.9523954871293657,0.9331116025287175
-497.5,0.9919989087090701,0.9821986986481224,0.9688575231317623,0.9523067361168919,0.9329779450426652
-497.0,0.991983986250902,0.9821647571770246,0.9688047861840767,0.9522290977271752,0.9328358004537185
-496.5,0.9919665827697907,0.982134193101845,0.968743114124165,0.952142573131775,0.9327137197515962
-496.0,0.9919487609111337,0.9821001915625759,0.9686741981681732,0.9520404663604747,0.9326078401600255
-495.5,0.9919331355461447,0.9820608672905731,0.9686104471427728,0.9519398280192595,0.9324878964483023
-495.0,0.9919190395035742,0.982022088112696,0.9685562324215966,0.9518551091732584,0.9323453928499459
-494.5,0.9919034886942035,0.9819887807636214,0.9685012286052203,0.9517757275612075,0.9322072617760799
-494.0,0.9918855502739636,0.9819575994561509,0.9684359955807217,0.9516823747979596,0.9320930322844236
-493.5,0.991867719459046,0.9819218663916033,0.9683662876971166,0.9515769409370498,0.9319836129625578
-493.0,0.9918522724381906,0.981881489339872,0.968304397177225,0.9514796744018543,0.9318515984268125
-492.5,0.9918379254500389,0.9818431260078206,0.9682505494163924,0.9513978302730067,0.9317050024027409
-492.0,0.991821703357823,0.9818103085617012,0.9681925079941108,0.9513143468997075,0.9315746180802645
-491.5000000000001,0.99180329791519,0.9817781755218074,0.9681240700655488,0.9512142275473213,0.9314649194334986
-491.0000000000001,0.9917855307391998,0.9817406677858956,0.9680544961861598,0.9511078377309581,0.931346785999679
-490.5000000000001,0.9917702256751658,0.9816995371288699,0.9679945347757271,0.9510149183975534,0.9312038923199146
-490.0000000000001,0.9917555279496305,0.9816617725192245,0.9679401284650899,0.950933961294018,0.9310588665059171
-489.5000000000001,0.991738610448644,0.9816292228206106,0.9678785015538235,0.9508444547237885,0.9309372865721051
-489.0000000000001,0.991719818117176,0.9815958234534145,0.9678074978978207,0.9507386676983342,0.9308267830254757
-488.5,0.9917021746246981,0.9815565863042747,0.9677388968062471,0.9506337202613526,0.9306966462039487
-488.0,0.991686955865642,0.9815150265478411,0.9676806040733278,0.9505450859490072,0.930546873623084
-487.5,0.9916718098407624,0.9814779671148445,0.9676246398030375,0.9504625296145113,0.93040831678208
-487.0,0.9916541930359631,0.9814453976128754,0.967559175260892,0.9503659015315502,0.9302934426143623
-486.5,0.9916351024468019,0.9814104600743431,0.9674864636951093,0.950256421551352,0.9301762855970706
-486.0,0.9916176267319564,0.9813696265408055,0.9674194818331925,0.9501548777495882,0.9300338418535454
-485.5,0.9916024213495344,0.9813279641545446,0.9673622815783847,0.9500693817850887,0.9298829234744184
-485.0,0.9915867358762298,0.9812916283945767,0.9673037994453384,0.9499826911224204,0.9297534141073803
-484.5,0.9915684366839932,0.9812587035875463,0.9672345826770365,0.9498789173253966,0.9296404489585496
-484.0,0.9915491409110987,0.9812220195734009,0.967161145435856,0.9497682528173589,0.9295120436334396
-483.5,0.991531858313415,0.9811798035536703,0.967096148458747,0.9496712272027006,0.9293602291115102
-483.0,0.9915165785587992,0.9811383422480653,0.9670392010281241,0.949586799948664,0.9292139397951057
-482.5,0.9915002734116353,0.9811026550489761,0.9669773954521583,0.9494938795847206,0.9290927914028548
-482.0,0.9914813291392188,0.9810690136055363,0.9669048528013746,0.9493840667807713,0.9289755745098195
-481.5,0.9914619211998111,0.9810304554143108,0.9668316820873264,0.9492747898806155,0.9288340799244271
-481.0,0.991444836246371,0.9809871380665699,0.9667686951315524,0.9491822805276013,0.9286783235196564
-480.5,0.9914293831607928,0.9809461346886171,0.9667109841406327,0.9490962847371626,0.9285406540496904
-480.0,0.9914123927355254,0.9809109283495601,0.9666453067068085,0.9489959124614886,0.9284239350504071
-479.5,0.9913928597854187,0.9808762079422724,0.966570167790856,0.948882133536124,0.9282968035803101
-479.0,0.991373427951185,0.9808357404238327,0.9664981429384341,0.948776366226765,0.9281438649021136
-478.5,0.9913565232399257,0.9807916512784303,0.966436829212818,0.948687190444766,0.9279904926702573
-478.0,0.9913407906217702,0.98075129381869,0.9663772753008208,0.9485969131817019,0.9278622625717781
-477.5,0.991323067234236,0.980716316001748,0.9663075120107787,0.9484890266868478,0.9277438573417296
-477.00000000000006,0.9913030187513724,0.9806801795903235,0.9662307322268638,0.9483739504689594,0.9276034828465278
-476.50000000000006,0.9912836418995145,0.9806378655639696,0.9661605038683982,0.9482729071237144,0.9274438926262081
-476.00000000000006,0.9912668779546822,0.9805933587938636,0.9661001863395352,0.9481848716550058,0.9272981262474997
-475.50000000000006,0.9912507569575432,0.9805537486807487,0.9660377751029947,0.9480880647565549,0.927176523530858
-475.00000000000006,0.9912322736347912,0.9805186770001983,0.9659640866388632,0.947973831648059,0.9270499811263679
-474.50000000000006,0.99121179617606,0.980480838362045,0.9658867371228678,0.9478602059303427,0.9268965785130534
-474.00000000000006,0.9911925396104592,0.9804368370803788,0.9658186327520473,0.9477638906615456,0.9267368832821908
-473.50000000000006,0.9911758558780599,0.9803922648994668,0.96575835984881,0.9476741802449804,0.9266010538803177
-473.0,0.9911592398432905,0.9803534048536683,0.9656922692614806,0.9475695415851311,0.9264803356702878
