77766.2,0.9995
62212.96,0.985400635891208
46659.72,0.9995
38883.1,0.995482648294266
31106.48,0.984408393312295
27995.832,0.996535880991416
24885.184,0.991271676771425
21774.536,0.980591449726027
18663.888,0.99614434622052
15553.24,0.949459745447392
12442.592,0.977165771511613
9331.944,0.921761899317712
7776.62,0.909064363266328
6221.296,0.844649215581259
4665.972,0.73162277415838
3110.648,0.534047843594636
1555.324,0.240622791218687
0,0.0578843222360698
-1555.324,0.219448011845603
-3110.648,0.45882964739197
-4665.972,0.637596385895279
-6221.296,0.749565583024369
-7776.62,0.816765704530194
-9331.944,0.857177911905955
-12442.592,0.89965778141768
-15553.24,0.950802797633616
-18663.888,0.962164800181122
-21774.536,0.964164965611727
-24885.184,0.943612806609356
-26440.508,0.965325708119177
-27995.832,0.962174376092514
-29551.156,0.916252321552365
-31106.48,0.923559256251551
-32661.804,0.918822070029615
-34217.128,0.896956443753965
-35772.452,0.885012073950742
-37327.776,0.877180300936657
-38883.1,0.850192615171752
-40438.424,0.858089958279869
-41371.6184,0.859327740749641
-41993.748,0.875256326453213
-43549.072,0.86173827439324
-45104.396,0.893315907558374
-46659.72,0.900336593530329
-48215.044,0.909421561904816
-49770.368,0.933283165680514
-51325.692,0.947520072347064
-52881.016,0.953535018223841
-54436.34,0.954822368484568
-62212.96,0.960456921473811
-69989.58,0.9995
-77766.2,0.987668822154523
